temp_result,mid_result,ewma_result,norm_result
0.1924224011470818,0.1924224011470818,0.1924224011470818,100
0.2504540009981597,0.1924224011470818,0.22466217884212505,100
0.06546200125603487,0.23070089265270935,0.14038945037206255,43
0.23070089265270935,0.09717791921404052,0.21576294474807423,94
0.09717791921404052,0.1575070549030699,0.14871052795697215,49
0.1575070549030699,0.11924040607804592,0.16417691584222927,60
0.11924040607804592,0.11924040607804592,0.14505726965285487,47
0.06089431613241785,0.11924040607804592,0.12483132923720211,33
0.16385669685850346,0.16385669685850346,0.1446289717506778,46
0.20594120100312852,0.16385669685850346,0.15836647027325035,56
0.08828340189779342,0.17255192731941543,0.13566641613193103,40
0.17255192731941543,0.08828340189779342,0.1580657531564454,55
0.024169607194823695,0.11226178940183547,0.11546135853249181,27
0.11226178940183547,0.08135905512888739,0.12953516647884655,36
0.08135905512888739,0.0974060538015415,0.11442382361510316,26
0.0974060538015415,0.09210380756626405,0.11356357561133285,25
0.09210380756626405,0.09210380756626405,0.1083048465535493,22
0.0608397557991893,0.09210380756626405,0.09863768021581185,15
0.23219815646360634,0.09310927196405838,0.1308157587318282,37
0.09310927196405838,0.16531385491242948,0.10067271421598017,17
0.16531385491242948,0.09310927196405838,0.12538157463930039,33
0.08539397989711116,0.08539397989711116,0.10568599469004025,20
0.017922598515247187,0.08539397989711116,0.08802908747153187,8
0.2264791568169476,0.09662580358109348,0.1266971270156145,34
0.09662580358109348,0.14567904062235182,0.09980472920451995,16
0.14567904062235182,0.09662580358109348,0.11687971539387235,28
0.06347937644219044,0.08304910607102228,0.0983062217248207,15
0.08304910607102228,0.08304910607102228,0.09838610986080254,15
0.12222014725548691,0.12222014725548691,0.10316030504896291,18
0.1897558746760231,0.12222014725548691,0.1205008855733105,30
0.07940124688337162,0.09414356924216002,0.10145638068393219,17
0.09414356924216002,0.09414356924216002,0.10235330058614166,18
0.2666479858111493,0.15283169397864624,0.13523307766571832,40
0.15283169397864624,0.15283169397864624,0.12053474129313337,30
0.09519180535656492,0.13313980096383438,0.115464097208214,27
0.13313980096383438,0.1225569047133414,0.12507403585989318,33
0.1225569047133414,0.1225569047133414,0.12287677578917582,32
0.036536022174715535,0.1225569047133414,0.1056050378666615,20
0.12965926335031852,0.054480703054539975,0.12418231084848963,32
0.054480703054539975,0.12092104342652218,0.0982099673257625,15
0.12092104342652218,0.09199398633803293,0.11338425061200438,25
0.09199398633803293,0.09199398633803293,0.1044771108874048,19
0.07170652711545082,0.09199398633803293,0.09792254805258291,15
0.09627648562354357,0.09627648562354357,0.10083948785569703,17
0.19222634157792157,0.1051406215659863,0.11911765472659133,29
0.1051406215659863,0.1651300839267748,0.10238794994743018,18
0.1651300839267748,0.1651300839267748,0.12453530809926394,33
0.1660664582437554,0.1651300839267748,0.13284172336741265,38
0.15017547110962703,0.15017547110962703,0.1361587122021969,41
0.1311467929588555,0.15017547110962703,0.13515631404682407,40
0.1756131054910227,0.1756131054910227,0.14629238799127398,47
0.21244432045122302,0.1756131054910227,0.1595228953358147,56
0.08194581405676483,0.149157458205154,0.1381143282430934,42
0.149157458205154,0.149157458205154,0.1510768930784867,51
0.17802262445541575,0.17802262445541575,0.15646606455797793,54
0.18838086565226622,0.18838086565226622,0.16284904865841437,59
0.23580809783028167,0.23278921169285585,0.17744090216847228,69
0.23278921169285585,0.23278921169285585,0.18802756764138842,76
0.09648781559609801,0.21847386040731592,0.16971958216119767,63
0.21847386040731592,0.09648781559609801,0.1989882498343189,83
0.05189576068221638,0.15083349094152673,0.15005192483834365,50
0.15083349094152673,0.1279670221738281,0.16603829057985184,61
0.1279670221738281,0.1279670221738281,0.15476539305067474,53
