temp_result,mid_result,ewma_result,norm_result
0.10685675109104935,0.10685675109104935,0.10685675109104935,97
0.0940564260785491,0.10685675109104935,0.0997454594174381,74
0.15160045574083747,0.0940564260785491,0.1251943349639133,100
0.07829123163890443,0.08672284812329337,0.09371116184235521,35
0.08672284812329337,0.08672284812329337,0.09363886872849554,35
0.12508100312880086,0.08672284812329337,0.1021614352998334,53
0.059634998586993566,0.06615040292432203,0.08363318808636153,14
0.06615040292432203,0.06615040292432203,0.0806843653956482,8
0.1096657356832182,0.09331362060557959,0.08737920570939628,22
0.09331362060557959,0.1096657356832182,0.0857778007253584,19
0.11687868793578764,0.11687868793578764,0.09544469661375657,39
0.12462429883420001,0.12462429883420001,0.10171125142544171,52
0.13991163473847767,0.12462429883420001,0.1097957797319536,69
0.1047660674367551,0.1047660674367551,0.106185062505213,61
0.09425839999653095,0.09425839999653095,0.10371274299386689,56
0.09064147346783588,0.09425839999653095,0.10102277316928814,50
0.10685675109104935,0.0940564260785491,0.10280848771504592,54
0.0940564260785491,0.10685675109104935,0.09894034105023344,46
0.15160045574083747,0.0940564260785491,0.11170436496100482,73
0.07829123163890443,0.08672284812329337,0.09562936137743736,39
0.08672284812329337,0.08672284812329337,0.09519309350319895,38
0.12508100312880086,0.08672284812329337,0.1012151100676683,51
0.059634998586993566,0.06615040292432203,0.08667595897086601,21
0.06615040292432203,0.06615040292432203,0.08359878089291262,14
0.1096657356832182,0.09331362060557959,0.08883194217532535,25
0.09331362060557959,0.1096657356832182,0.0871067253008942,21
0.11687868793578764,0.11687868793578764,0.09569822922213447,39
0.12462429883420001,0.12462429883420001,0.10149465506272387,51
0.13991163473847767,0.12462429883420001,0.10918995890379879,67
0.1047660674367551,0.1047660674367551,0.10585507848370736,60
0.09425839999653095,0.09425839999653095,0.10353344355039963,56
0.09064147346783588,0.09425839999653095,0.10095300509991775,50
0.10685675109104935,0.0940564260785491,0.1027135784386601,54
0.0940564260785491,0.10685675109104935,0.09893217856711109,46
0.15160045574083747,0.0940564260785491,0.11151899182189719,72
0.07829123163890443,0.08672284812329337,0.09566124890753765,39
0.08672284812329337,0.08672284812329337,0.09522251348596344,38
0.12508100312880086,0.08672284812329337,0.10119545194531487,51
0.059634998586993566,0.06615040292432203,0.08674365525617583,21
0.06615040292432203,0.06615040292432203,0.08366706053419401,14
0.1096657356832182,0.09331362060557959,0.08886734855347257,25
0.09331362060557959,0.1096657356832182,0.08714011761491379,22
0.11687868793578764,0.11687868793578764,0.09570475297038886,39
0.12462429883420001,0.12462429883420001,0.10148897706626567,51
0.13991163473847767,0.12462429883420001,0.10917384332384146,67
0.1047660674367551,0.1047660674367551,0.10584619845023908,60
0.09425839999653095,0.09425839999653095,0.10352857415356129,56
0.09064147346783588,0.09425839999653095,0.10095109653674464,50
0.10685675109104935,0.0940564260785491,0.10271096708933661,54
0.0940564260785491,0.10685675109104935,0.09893195294928696,46
0.15160045574083747,0.0940564260785491,0.11151384916945589,72
0.07829123163890443,0.08672284812329337,0.09566213612172589,39
0.08672284812329337,0.08672284812329337,0.09522333395299115,38
0.12508100312880086,0.08672284812329337,0.10119490269798309,51
0.059634998586993566,0.06615040292432203,0.08674554949809325,21
0.06615040292432203,0.06615040292432203,0.08366897336647365,14
0.1096657356832182,0.09331362060557959,0.08886834139233882,25
0.09331362060557959,0.1096657356832182,0.08714105468653484,22
0.11687868793578764,0.11687868793578764,0.09570493615394526,39
0.12462429883420001,0.12462429883420001,0.10148881755376868,51
0.13991163473847767,0.12462429883420001,0.10917339041196938,67
0.1047660674367551,0.1047660674367551,0.10584594880869687,60
0.09425839999653095,0.09425839999653095,0.10352843722785668,56
0.09064147346783588,0.09425839999653095,0.10095104285799585,50
0.10685675109104935,0.0940564260785491,0.10271089363293874,54
0.0940564260785491,0.10685675109104935,0.09893194660192736,46
0.15160045574083747,0.0940564260785491,0.11151370447533049,72
0.07829123163890443,0.08672284812329337,0.09566216108648744,39
0.08672284812329337,0.08672284812329337,0.0952233570410941,38
0.12508100312880086,0.08672284812329337,0.10119488724125347,51
0.059634998586993566,0.06615040292432203,0.08674560280741123,21
0.06615040292432203,0.06615040292432203,0.08366902720076472,14
0.1096657356832182,0.09331362060557959,0.08886836933529911,25
0.09331362060557959,0.1096657356832182,0.08714108106051403,22
0.11687868793578764,0.11687868793578764,0.09570494130975335,39
0.12462429883420001,0.12462429883420001,0.10148881306413528,51
0.13991163473847767,0.12462429883420001,0.10917337766418835,67
0.1047660674367551,0.1047660674367551,0.10584594178215677,60
0.09425839999653095,0.09425839999653095,0.10352843337384808,56
