temp_result,mid_result,ewma_result,norm_result
0.1482421478025944,0.1482421478025944,0.1482421478025944,27
0.10386640886000766,0.10386640886000766,0.12358895950115732,19
0.09552790939897568,0.09552790939897568,0.11208852913141074,16
0.08201476344085427,0.08201476344085427,0.10190093912783472,12
0.048826902718999095,0.05444176309895685,0.08611261320897595,7
0.05444176309895685,0.05444176309895685,0.0787456034384915,5
0.080951113548701,0.06558266359001455,0.0793037592097298,5
0.06558266359001455,0.080951113548701,0.0730516598839816,3
0.12161470153672709,0.12161470153672709,0.08711011397524178,7
0.1358087360260102,0.1358087360260102,0.09802143226574435,11
0.18408989684781257,0.14990519753053905,0.11685272052659613,17
0.14990519753053905,0.18408989684781257,0.11807785460974647,17
0.1973404038046504,0.14990519753053905,0.1406402998861122,25
0.13112159924065322,0.16968796634715444,0.130710196173271,22
0.16968796634715444,0.13112159924065322,0.14518567974525015,26
0.10729479658720513,0.10729479658720513,0.1310386817844467,22
0.09332903965821211,0.09332903965821211,0.12332301191955765,19
0.0747792238235739,0.09332903965821211,0.11343614840092742,16
0.10928850395518248,0.10928850395518248,0.11560585886853142,17
0.1496750094106811,0.13358801617179814,0.1224991633669011,19
0.13358801617179814,0.1496750094106811,0.1221396995410597,19
0.15846032869873344,0.13358801617179814,0.13205087586405562,22
0.11164347511815712,0.15846032869873344,0.12394195911472954,19
0.16015031246456152,0.16015031246456152,0.13874422809649806,24
0.25041120162284375,0.16015031246456152,0.1611623159430926,32
0.05752980597845045,0.17483942382929435,0.12588745997442977,20
0.17483942382929435,0.07572153345088463,0.1545166126452526,30
0.07572153345088463,0.07572153345088463,0.12283745794894396,19
0.05068092319742893,0.06735438929048995,0.10838378502310392,14
0.06735438929048995,0.06735438929048995,0.1028387960876503,12
0.1229158301250153,0.1229158301250153,0.10685818350361578,14
0.27024391893129396,0.1259566770682969,0.13956124062039105,25
0.1259566770682969,0.13900451471625266,0.11373800178979097,16
0.13900451471625266,0.1259566770682969,0.12088258113087225,18
0.10620171768232003,0.10620171768232003,0.11585671568425687,17
0.04907418992417398,0.05564458823828635,0.10249587469144567,12
0.05564458823828635,0.05564458823828635,0.09417472083602062,10
0.09815786384041558,0.07937556453927619,0.09497151492455733,10
0.07937556453927619,0.08744286973202993,0.08884613920670767,8
0.08744286973202993,0.07937556453927619,0.08985638842776747,8
0.045541860648483506,0.08744286973202993,0.07970163420238156,5
0.12033345581579104,0.09727787829322372,0.09453342172737204,10
0.09727787829322372,0.12033345581579104,0.0913932069249865,9
0.15874192768244982,0.09727787829322372,0.10855277773598927,14
0.08920145817323442,0.14458989288531607,0.09484766897948577,10
0.14458989288531607,0.114942563880192,0.11365891879097381,16
0.114942563880192,0.12119263853926641,0.10917195008956544,15
0.12119263853926641,0.12119263853926641,0.11257617564172415,16
0.12975225619692704,0.12119263853926641,0.11601145304016151,17
0.047753476674680224,0.047753476674680224,0.10099010454998983,12
0.04616733926006975,0.047753476674680224,0.09002542629751191,8
0.10264970961194982,0.10264970961194982,0.09280409032812485,9
0.10910999271439023,0.10910999271439023,0.09606529463665513,10
0.14705425768931302,0.10910999271439023,0.1062631468638976,14
0.03170180430676025,0.033668717541807024,0.08527969782097806,7
0.033668717541807024,0.033668717541807024,0.07527217044014615,3
0.08821106520272994,0.08821106520272994,0.07785995713831051,4
0.09221129159998684,0.09221129159998684,0.08073023090358603,5
0.12394578489745214,0.09221129159998684,0.0893733582593019,8
0.078795566296786,0.078795566296786,0.08218026991582845,6
0.06467477978972862,0.078795566296786,0.07867916759826955,4
0.12210712244582227,0.12210712244582227,0.08962409514366296,8
0.1227792300609303,0.1227792300609303,0.0962551273300744,10
0.13002368756380384,0.1227792300609303,0.10300884361619668,13
0.07657762339267926,0.13002368756380384,0.09656348313437876,10
0.1475322693973764,0.07657762339267926,0.1153086181849259,17
0.028305949344432518,0.1475322693973764,0.08655533181512573,7
0.1659260516638276,0.13400195576434812,0.12150569597942829,19
0.13400195576434812,0.13400195576434812,0.11889709205593683,18
0.06803958073536787,0.09144184534504243,0.10872558811809746,14
0.09144184534504243,0.07491236924374328,0.10901320193889594,14
0.07491236924374328,0.09144184534504243,0.09954831822688896,11
0.12456903161506915,0.11041989090311702,0.107197177725148,14
0.11041989090311702,0.12456903161506915,0.10557785773768752,13
0.13490173040809275,0.11041989090311702,0.11370649522397618,16
0.09804271281132614,0.10363276240753608,0.10665664411654825,14
0.10363276240753608,0.09804271281132614,0.10694627572013425,14
0.07691660626451818,0.10363276240753608,0.1000459337031198,12
0.1205056331973993,0.08611635361590117,0.1084124587696382,14
0.08611635361590117,0.08611635361590117,0.0984509528298465,11
0.07038509447721991,0.08611635361590117,0.09283778107998025,9
0.1429063591723486,0.1429063591723486,0.10536849830233803,13
0.15008112482607977,0.1429063591723486,0.11431102368798277,16
0.09874696877658339,0.09874696877658339,0.11005025017027067,15
0.05699620073765134,0.09874696877658339,0.09943944022231439,11
0.1458063146412253,0.10031232908533354,0.11539293806621725,17
0.10031232908533354,0.10031232908533354,0.10509777854295069,13
0.038027271888581834,0.09237493977470314,0.09168367717231382,9
0.09237493977470314,0.09237493977470314,0.10051755657551996,12
0.14820129549123878,0.09237493977470314,0.11005430437675624,15
0.04310434438526241,0.05803432556411801,0.08773209542993313,7
0.05803432556411801,0.05623739765485253,0.08418133844107578,6
0.05623739765485253,0.05803432556411801,0.07830504181264082,4
0.1326366190717843,0.1326366190717843,0.08945886573861925,8
0.17261670374980898,0.1440084984497544,0.10609043335119629,14
0.1440084984497544,0.1440084984497544,0.1090967335243943,15
0.09661003457357956,0.1440084984497544,0.10659939373323775,14
0.15002486228605244,0.12025714713856232,0.12286824166916681,19
0.12025714713856232,0.12025714713856232,0.11758318833810177,17
0.054453805065282176,0.06225550467616157,0.1049573116809659,13
0.06225550467616157,0.06225550467616157,0.0976652222165574,11
0.06770838249313775,0.06770838249313775,0.09167385427109238,9
0.07176797829025726,0.07176797829025726,0.08769267907451013,7
0.07998374133983974,0.07998374133983974,0.08615089152744741,7
0.1745981940470531,0.10700492439987404,0.1038403520325493,13
0.10700492439987404,0.1745981940470531,0.09365834336192189,9
0.19048517910202606,0.13137960049161534,0.12383863365478066,19
0.13137960049161534,0.13137960049161534,0.11588993444421022,17
0.12680971870630625,0.13137960049161534,0.11807389129668915,17
0.6943779657203155,0.41865852763299305,0.23406588726960093,56
0.41865852763299305,0.41865852763299305,0.2268693052481818,53
0.10291219656430542,0.1708297779560145,0.20207788351105946,45
0.1708297779560145,0.14719202768937162,0.20669507542277568,47
0.14719202768937162,0.14719202768937162,0.1910124258332915,42
0.0825812524800124,0.14534595653610616,0.1693261911624802,34
0.14534595653610616,0.13284240909816242,0.17457249688621052,36
0.13284240909816242,0.13284240909816242,0.16422591173848242,33
0.09063165400342811,0.1184571816462935,0.14950706019141757,28
0.1184571816462935,0.1184571816462935,0.14774916890524606,27
0.14967047687609944,0.14967047687609944,0.14813343049941763,27
0.24228403148705363,0.24228403148705363,0.16696355069698018,34
0.5274163283814446,0.24228403148705363,0.23905410623398138,57
0.22309722345718383,0.22309722345718383,0.19024156217546068,41
0.15064764496140995,0.1654528574253916,0.1823227787326429,39
