temp_result,mid_result,ewma_result,norm_result
0.12768583809389375,0.12768583809389375,0.12768583809389375,100
0.0907380543915486,0.0907380543915486,0.10715929159259088,60
0.06538982454636047,0.0907380543915486,0.09004065755725055,26
0.10538413568545085,0.0789300203365352,0.10210775173216616,50
0.0789300203365352,0.10538413568545085,0.08891729966328125,24
0.12396475647372586,0.12396475647372586,0.10415353792374862,54
0.16822077698481824,0.12396475647372586,0.1203672469716943,86
0.09046611706645045,0.13189669580793728,0.10467299999381917,55
0.13189669580793728,0.10740797117085904,0.11861834416628739,83
0.10740797117085904,0.10740797117085904,0.11171705314427632,69
0.09936361397214562,0.09936361397214562,0.10901419124017585,64
0.09644017061418876,0.09936361397214562,0.10631381894377756,58
0.10390751099428154,0.10390751099428154,0.10629952232629337,58
0.10667324189108057,0.10584032626790602,0.10637770473808492,58
0.10584032626790602,0.10667324189108057,0.10612818328882635,58
0.11112160079947321,0.11112160079947321,0.10729291764833535,60
0.12768583809389375,0.11112160079947321,0.11146545901619441,68
0.0907380543915486,0.0907380543915486,0.10454503280859886,55
0.06538982454636047,0.0907380543915486,0.09659948372611234,39
0.10538413568545085,0.0789300203365352,0.10247992779747526,51
0.0789300203365352,0.10538413568545085,0.09345403871650357,33
0.12396475647372586,0.12396475647372586,0.10386566496569852,54
0.16822077698481824,0.12396475647372586,0.11681311562833228,79
0.09046611706645045,0.13189669580793728,0.10440415296481172,55
0.13189669580793728,0.10740797117085904,0.1165775439027533,79
0.10740797117085904,0.10740797117085904,0.11080799602595252,67
0.09936361397214562,0.09936361397214562,0.10851357203839171,63
0.09644017061418876,0.09936361397214562,0.10609421203070274,58
0.10390751099428154,0.10390751099428154,0.10612466989194905,58
0.10667324189108057,0.10584032626790602,0.10623452027996902,58
0.10584032626790602,0.10667324189108057,0.10602220471069312,58
0.11112160079947321,0.11112160079947321,0.1071762647687354,60
0.12768583809389375,0.11112160079947321,0.11128078097998649,68
0.0907380543915486,0.0907380543915486,0.10451852882599084,55
0.06538982454636047,0.0907380543915486,0.09668961218418315,39
0.10538413568545085,0.0789300203365352,0.10248611473228998,51
0.0789300203365352,0.10538413568545085,0.09353991483103037,33
0.12396475647372586,0.12396475647372586,0.10385968494779425,53
0.16822077698481824,0.12396475647372586,0.11673404247475563,79
0.09046611706645045,0.13189669580793728,0.10439785435065824,55
0.13189669580793728,0.10740797117085904,0.11652780511836378,78
0.10740797117085904,0.10740797117085904,0.11078515385618934,67
0.09936361397214562,0.09936361397214562,0.10850069040685464,63
0.09644017061418876,0.09936361397214562,0.10608845511373986,58
0.10390751099428154,0.10390751099428154,0.10612001860190509,58
0.10667324189108057,0.10584032626790602,0.10623066711527819,58
0.10584032626790602,0.10667324189108057,0.10601932655478083,58
0.11112160079947321,0.11112160079947321,0.10717307363284684,60
0.12768583809389375,0.11112160079947321,0.11127569971835141,68
0.0907380543915486,0.0907380543915486,0.104517796233862,55
0.06538982454636047,0.0907380543915486,0.09669211254284975,39
0.10538413568545085,0.0789300203365352,0.10248628687282053,51
0.0789300203365352,0.10538413568545085,0.09354230975155091,33
0.12396475647372586,0.12396475647372586,0.1038595178662786,53
0.16822077698481824,0.12396475647372586,0.11673182989128286,79
0.09046611706645045,0.13189669580793728,0.10439767789700026,55
0.13189669580793728,0.10740797117085904,0.11652641038100613,78
0.10740797117085904,0.10740797117085904,0.11078451284793114,67
0.09936361397214562,0.09936361397214562,0.1085003286971465,63
0.09644017061418876,0.09936361397214562,0.10608829338412157,58
0.10390751099428154,0.10390751099428154,0.10611988788216144,58
0.10667324189108057,0.10584032626790602,0.10623055879249096,58
0.10584032626790602,0.10667324189108057,0.10601924562206175,58
0.11112160079947321,0.11112160079947321,0.1071729838814652,60
0.12768583809389375,0.11112160079947321,0.11127555678413233,68
0.0907380543915486,0.0907380543915486,0.10451777562367437,55
0.06538982454636047,0.0907380543915486,0.09669218289316307,39
0.10538413568545085,0.0789300203365352,0.10248629171657454,51
0.0789300203365352,0.10538413568545085,0.09354237714508365,33
0.12396475647372586,0.12396475647372586,0.10385951316432802,53
0.16822077698481824,0.12396475647372586,0.11673176762293433,79
0.09046611706645045,0.13189669580793728,0.10439767293093101,55
0.13189669580793728,0.10740797117085904,0.11652637112681093,78
0.10740797117085904,0.10740797117085904,0.11078449480668635,67
0.09936361397214562,0.09936361397214562,0.10850031851661568,63
0.09644017061418876,0.09936361397214562,0.10608828883208517,58
0.10390751099428154,0.10390751099428154,0.10611988420288787,58
0.10667324189108057,0.10584032626790602,0.10623055574358174,58
0.10584032626790602,0.10667324189108057,0.10601924334407167,58
0.11112160079947321,0.11112160079947321,0.1071729813552447,60
0.12768583809389375,0.11112160079947321,0.11127555276096344,68
0.0907380543915486,0.0907380543915486,0.10451777504355746,55
0.06538982454636047,0.0907380543915486,0.09669218487332576,39
0.10538413568545085,0.10538413568545085,0.10248629185291289,51
