temp_result,mid_result,ewma_result,norm_result
0.10529384882920322,0.10529384882920322,0.10529384882920322,13
0.12609881340157056,0.12609881340157056,0.11685216248051841,17
0.2736274685754175,0.2736274685754175,0.18110433710957538,38
0.28042090506623574,0.2736274685754175,0.21474816094313243,49
0.19033695376274953,0.19168829963892603,0.20586966368794515,46
0.19168829963892603,0.19033695376274953,0.2023187574547295,45
0.18984647638944685,0.18984647638944685,0.19888876417478182,44
0.18826856477307344,0.18984647638944685,0.1963365305456573,43
0.2920898651782688,0.2920898651782688,0.218747630209687,51
0.32394596932505254,0.32394596932505254,0.24231816492673383,59
0.36554697847047685,0.36554697847047685,0.26927992520854155,67
0.5299381975833926,0.5299381975833926,0.3252583905288045,86
0.6188980322441133,0.5299381975833926,0.38740274064979696,100
0.3908574263124029,0.45217694121457086,0.37323709243972447,96
0.45217694121457086,0.45217694121457086,0.3997697183619832,100
0.506559020830548,0.45217694121457086,0.42174616071566473,100
0.4441201002045009,0.506559020830548,0.41742245467019956,99
0.5732837233346136,0.5732837233346136,0.4593400560796004,100
0.6015159369724353,0.5732837233346136,0.4881910184449119,100
0.27330085604677384,0.6015159369724353,0.44014186273426287,89
0.8902702148978393,0.8902702148978393,0.584008885187,100
2.041087283619444,0.8902702148978393,0.8775908171791383,100
0.1533915791842741,0.8775852963660923,0.5466668080231903,60
0.8775852963660923,0.8775852963660923,0.7295853086372582,82
